"Title","Experiment or Case ID","Source (Names of the people who generated the data)","Keywords (Words describing experiment)","Compiled By (Names of the people who compiled the data at DataHub)","Compiled On (Date when the dataset was compiled at DataHub)","Contributor","Checked/Feedback by","Author","Vetting Status","Reference","Specimen Label","Units","Wall Height (mm)","Wall Length (mm)","Aspect Ratio","Wall Width (mm)","Ag (mm^2)","Number of Stories","Web Thickness (mm)","Flange Thickness (mm)","Shape of Section","S1 (mm)","S2 (mm)","S3 (mm)","S4 (mm)","Cross-Sectional Dimensions","Age of Concrete (days)","Type of Concrete","Concrete Compressive Strength (MPa)","Type of Coupon","Type of Reinforcement Layout","Reinforcement Depths and Areas of Vertical Bars (mm, mm^2)","Yield Stresses of Vertical Bars (MPa)","Ultimate Stresses of Vertical Bars (MPa)","Fracture Strains of Vertical Bars","Yield Stresses of Horizontal Reinforcement (MPa)","Ultimate Stresses of Horizontal Reinforcement (MPa)","Fracture Strains of Horizontal Reinforcement","Yield Stress of Confinement Reinforcement (MPa)","Ultimate Stress of Confinement Reinforcement (MPa)","Fracture Strain of Confinement Reinforcement","Clear Cover of Flanges (mm)","Clear Cover in Webs (mm)","Clear Cover in Confined Region (mm)","Maximum s/db","Lap Splice Lengths","Flange Vertical Reinforcement Ratio","Web Vertical Reinforcement Ratio","Boundary Region Vertical Reinforcement Ratio","Flange Horizontal Reinforcement Ratio","Web Horizontal Reinforcement Ratio","Boundary Region (Volume) Horizontal Reinforcement Ratio","Height of Confined Regions (mm)","Type of Loading","Directionality","Loading Protocol","Loading Points","Height to Loading Points (mm)","Axial Load, P (N)","P-Delta Case","P-Delta Correction","Moment Applied at the top of the Wall (kN-m)","Shear Damage","Out-of-Plane Buckling","Drift at Spalling (mm)","Depths/Coordinates of Buckled Bars (mm)","Drift at Bar Buckling (mm)","Depths/Coordinates of Fractured Bars (mm)","Drift at Bar Fracture (mm)","Drift at Web Crushing (mm)","Maximum Base Shear Vmax (N)","Drift at Maximum Base Shear (mm)","Drift at Yield (mm)","Load-Deflection Curves","Drift Capacity (mm)","Initial Stiffness (N/mm)","Comments",
"Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism","SW22","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N","Reinforced Concrete, Structural Walls, Strength, Deformation","A.Puranam, C.Sim, C.Song, Y.Wang","2015-03-20","Cheng Song/Ying Wang (song74@purdue.edu/wang763@purdue.edu)","Josh Folk & Mitchel Jones","Lefas et al. (1990a)","1","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N, ""Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism,"" ACI Structural Journal, V. 87, No. 1, January-February 1990, pp. 23-31.","SW22","SI","1375","650","2.1","65","42250","1","65","","R","650","65","","","","","N","50.6","E","","","470","565","","520","610","","420","490","","","","","","","","0.025","0.033","","0.008","0.009","1300","1","U","M","1","1375","182000","Case IV","","0","N","N","","","","","","","150000","14","7","","0","17143","1. Concrete type was not specifically reported. Unless otherwise stated, concrete type was considered as normal weight./",
"Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism","SW23","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N","Reinforced Concrete, Structural Walls, Strength, Deformation","A.Puranam, C.Sim, C.Song, Y.Wang","2015-03-20","Cheng Song/Ying Wang (song74@purdue.edu/wang763@purdue.edu)","Josh Folk & Mitchel Jones","Lefas et al. (1990a)","1","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N, ""Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism,"" ACI Structural Journal, V. 87, No. 1, January-February 1990, pp. 23-31.","SW23","SI","1375","650","2.1","65","42250","1","65","","R","650","65","","","","","N","47.8","E","","","470","565","","520","610","","420","490","","","","","","","","0.025","0.033","","0.008","0.009","1300","1","U","M","1","1375","343000","Case IV","","0","N","N","","","","","","","180000","16","9","","0","25714","1. Concrete type was not specifically reported. Unless otherwise stated, concrete type was considered as normal weight./",
"Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism","SW24","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N","Reinforced Concrete, Structural Walls, Strength, Deformation","A.Puranam, C.Sim, C.Song, Y.Wang","2015-03-20","Cheng Song/Ying Wang (song74@purdue.edu/wang763@purdue.edu)","Josh Folk & Mitchel Jones","Lefas et al. (1990a)","1","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N, ""Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism,"" ACI Structural Journal, V. 87, No. 1, January-February 1990, pp. 23-31.","SW24","SI","1375","650","2.1","65","42250","1","65","","R","650","65","","","","","N","48.3","E","","","470","565","","520","610","","420","490","","","","","","","","0.025","0.033","","0.008","0.009","1300","1","U","M","1","1375","0","","","0","N","N","","","","","","","120000","22","11","","0","15000","1. Concrete type was not specifically reported. Unless otherwise stated, concrete type was considered as normal weight./",
"Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism","SW25","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N","Reinforced Concrete, Structural Walls, Strength, Deformation","A.Puranam, C.Sim, C.Song, Y.Wang","2015-03-20","Cheng Song/Ying Wang (song74@purdue.edu/wang763@purdue.edu)","Josh Folk & Mitchel Jones","Lefas et al. (1990a)","1","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N, ""Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism,"" ACI Structural Journal, V. 87, No. 1, January-February 1990, pp. 23-31.","SW25","SI","1375","650","2.1","65","42250","1","65","","R","650","65","","","","","N","45","E","","","470","565","","520","610","","420","490","","","","","","","","0.025","0.033","","0.008","0.009","1300","1","U","M","1","1375","325000","Case IV","","0","N","N","","","","","","","150000","10","11","","0","21429","1. Concrete type was not specifically reported. Unless otherwise stated, concrete type was considered as normal weight./",
"Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism","SW26","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N","Reinforced Concrete, Structural Walls, Strength, Deformation","A.Puranam, C.Sim, C.Song, Y.Wang","2015-03-20","Cheng Song/Ying Wang (song74@purdue.edu/wang763@purdue.edu)","Josh Folk & Mitchel Jones","Lefas et al. (1990a)","1","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N, ""Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism,"" ACI Structural Journal, V. 87, No. 1, January-February 1990, pp. 23-31.","SW26","SI","1375","650","2.1","65","42250","1","65","","R","650","65","","","","","N","30.1","E","","","470","565","","520","610","","420","490","","","","","","","","0.025","0.033","","0.004","0.009","1300","1","U","M","1","1375","0","","","0","N","N","","","","","","","123000","22","11","","0","15375","1. Concrete type was not specifically reported. Unless otherwise stated, concrete type was considered as normal weight./",
"Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism","SW30","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N","Reinforced Concrete, Structural Walls, Strength, Deformation","A.Puranam, C.Sim, C.Song, Y.Wang","2015-03-20","Cheng Song/Ying Wang (song74@purdue.edu/wang763@purdue.edu)","Josh Folk & Mitchel Jones","Lefas et al. (1990b)","1","Lefas, I. D. and Kotsovos, M. D., ""Strength and Deformation Characteristics of Reinforced Concrete Walls under Load Reversals,"" ACI Structural Journal, V. 87, No. 6, November-December 1990, pp. 716-726.","SW30","SI","1375","650","2.1","65","42250","1","65","","R","650","65","","","","","N","30.1","E","","","470","565","","520","610","","420","490","","","","","","","","0.015","0.033","","0.0035","0.009","1300","1","U","M","1","1375","0","","","0","N","N","","","","","","","117700","20","12","","0","14713","1. Concrete type was not specifically reported. Unless otherwise stated, concrete type was considered as normal weight./",
"Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism","SW31","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N","Reinforced Concrete, Structural Walls, Strength, Deformation","A.Puranam, C.Sim, C.Song, Y.Wang","2015-03-20","Cheng Song/Ying Wang (song74@purdue.edu/wang763@purdue.edu)","Josh Folk & Mitchel Jones","Lefas et al. (1990b)","1","Lefas, I. D. and Kotsovos, M. D., ""Strength and Deformation Characteristics of Reinforced Concrete Walls under Load Reversals,"" ACI Structural Journal, V. 87, No. 6, November-December 1990, pp. 716-726.","SW31","SI","1375","650","2.1","65","42250","1","65","","R","650","65","","","","","N","35.2","E","","","470","565","","520","610","","420","490","","","","","","","","0.015","0.033","","0.0035","0.009","1300","1","U","C","1","1375","0","","","0","N","N","","","","","","","115800","22","9","","0","14475","1. Concrete type was not specifically reported. Unless otherwise stated, concrete type was considered as normal weight./",
"Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism","SW31R","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N","Reinforced Concrete, Structural Walls, Strength, Deformation","A.Puranam, C.Sim, C.Song, Y.Wang","2015-03-20","Cheng Song/Ying Wang (song74@purdue.edu/wang763@purdue.edu)","Josh Folk & Mitchel Jones","Lefas et al. (1990b)","1","Lefas, I. D. and Kotsovos, M. D., ""Strength and Deformation Characteristics of Reinforced Concrete Walls under Load Reversals,"" ACI Structural Journal, V. 87, No. 6, November-December 1990, pp. 716-726.","SW31R","SI","1375","650","2.1","65","42250","1","65","","R","650","65","","","","","N","34.9","E","","","470","565","","520","610","","420","490","","","","","","","","0.015","0.033","","0.0035","0.009","1300","1","U","M","1","1375","0","","","0","N","N","","","","","","","139600","24","16","","0","8725","1. Concrete type was not specifically reported. Unless otherwise stated, concrete type was considered as normal weight./",
"Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism","SW32","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N","Reinforced Concrete, Structural Walls, Strength, Deformation","A.Puranam, C.Sim, C.Song, Y.Wang","2015-03-20","Cheng Song/Ying Wang (song74@purdue.edu/wang763@purdue.edu)","Josh Folk & Mitchel Jones","Lefas et al. (1990b)","1","Lefas, I. D. and Kotsovos, M. D., ""Strength and Deformation Characteristics of Reinforced Concrete Walls under Load Reversals,"" ACI Structural Journal, V. 87, No. 6, November-December 1990, pp. 716-726.","SW32","SI","1375","650","2.1","65","42250","1","65","","R","650","65","","","","","N","53.6","E","","","470","565","","520","610","","420","490","","","","","","","","0.015","0.033","","0.0035","0.009","1300","1","U","C","1","1375","0","","","0","N","N","","","","","","","111000","24","7","","0","11100","1. Concrete type was not specifically reported. Unless otherwise stated, concrete type was considered as normal weight./",
"Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism","SW32R","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N","Reinforced Concrete, Structural Walls, Strength, Deformation","A.Puranam, C.Sim, C.Song, Y.Wang","2015-03-20","Cheng Song/Ying Wang (song74@purdue.edu/wang763@purdue.edu)","Josh Folk & Mitchel Jones","Lefas et al. (1990b)","1","Lefas, I. D. and Kotsovos, M. D., ""Strength and Deformation Characteristics of Reinforced Concrete Walls under Load Reversals,"" ACI Structural Journal, V. 87, No. 6, November-December 1990, pp. 716-726.","SW32R","SI","1375","650","2.1","65","42250","1","65","","R","650","65","","","","","N","38.2","E","","","470","565","","520","610","","420","490","","","","","","","","0.015","0.033","","0.0035","0.009","1300","1","U","C","1","1375","0","","","0","N","N","","","","","","","82800","14","11","","0","10350","1. Concrete type was not specifically reported. Unless otherwise stated, concrete type was considered as normal weight./",
"Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism","SW33","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N","Reinforced Concrete, Structural Walls, Strength, Deformation","A.Puranam, C.Sim, C.Song, Y.Wang","2015-03-20","Cheng Song/Ying Wang (song74@purdue.edu/wang763@purdue.edu)","Josh Folk & Mitchel Jones","Lefas et al. (1990b)","1","Lefas, I. D. and Kotsovos, M. D., ""Strength and Deformation Characteristics of Reinforced Concrete Walls under Load Reversals,"" ACI Structural Journal, V. 87, No. 6, November-December 1990, pp. 716-726.","SW33","SI","1375","650","2.1","65","42250","1","65","","R","650","65","","","","","N","49.2","E","","","470","565","","520","610","","420","490","","","","","","","","0.015","0.033","","0.0035","0.009","1300","1","U","C","1","1375","0","","","0","N","N","","","","","","","111500","25","10","","0","13938","1. Concrete type was not specifically reported. Unless otherwise stated, concrete type was considered as normal weight./",
"Behavior of Reinforced Concrete Structural Walls: Strength, Deformation Characteristics, and Failure Mechanism","SW33R","Lefas, I. D., Kotsovos, M. D. and Ambraseys, N. N","Reinforced Concrete, Structural Walls, Strength, Deformation","A.Puranam, C.Sim, C.Song, Y.Wang","2015-03-20","Cheng Song/Ying Wang (song74@purdue.edu/wang763@purdue.edu)","Josh Folk & Mitchel Jones","Lefas et al. (1990b)","1","Lefas, I. D. and Kotsovos, M. D., ""Strength and Deformation Characteristics of Reinforced Concrete Walls under Load Reversals,"" ACI Structural Journal, V. 87, No. 6, November-December 1990, pp. 716-726.","SW33R","SI","1375","650","2.1","65","42250","1","65","","R","650","65","","","","","N","38.1","E","","","470","565","","520","610","","420","490","","","","","","","","0.015","0.033","","0.0035","0.009","1300","1","U","C","1","1375","0","","","0","N","N","","","","","","","93900","17","12","","0","5869","1. Concrete type was not specifically reported. Unless otherwise stated, concrete type was considered as normal weight./",
"Behavior of Reinforced Concrete Walls with Welded Wire Mesh Subjected to Cyclic Loading","B16R8-1","Riva, P., Franchi, A.","Reinforced Concrete, Structural Walls, cyclic loading, welded wire mesh","A.Puranam, C.Sim, C.Song, Y.Wang","2015-03-20","Yulan Zhang/Ying Wang (zhan1337@purdue.edu/wang763@purdue.edu)","Ying Wang (wang763@purdue.edu)","Riva et al. (2001)","1","Riva, P., Franchi, A., ""Behavior of Reinforced Concrete Walls with Welded Wire Mesh Subjected to Cyclic Loading,"" ACI Structural Journal, V. 98, No. 3, May-June 2001, 11 pages.","B16R8-1","SI","2500","1200","2.1","150","180000","1","150","","R","1200","150","","","","","N","40","F","","","540","635","0.112","500","","0.08","500","","0.08","","","","6","","","0.0056","0.0268","","0.0067","0.0112","2500","1","U","C","1","2500","0","","","0","","","","","","","","","339000","57","27","","50","12750","1. Loading beam height was not reported./",
"Behavior of Reinforced Concrete Walls with Welded Wire Mesh Subjected to Cyclic Loading","B16R8-2","Riva, P., Franchi, A.","Reinforced Concrete, Structural Walls, cyclic loading, welded wire mesh","A.Puranam, C.Sim, C.Song, Y.Wang","2015-03-20","Yulan Zhang/Ying Wang (zhan1337@purdue.edu/wang763@purdue.edu)","Ying Wang (wang763@purdue.edu)","Riva et al. (2001)","1","Riva, P., Franchi, A., ""Behavior of Reinforced Concrete Walls with Welded Wire Mesh Subjected to Cyclic Loading,"" ACI Structural Journal, V. 98, No. 3, May-June 2001, 11 pages.","B16R8-2","SI","2500","1200","2.1","150","180000","1","150","","R","1200","150","","","","","N","40","F","","","540","635","0.112","500","","0.08","500","","0.08","","","","6","","","0.0056","0.0268","","0.0067","0.0112","2500","1","U","C","1","2500","0","","","0","","","","","","","","","340000","35","25","","68","17000","1. Loading beam height was not reported./",
